index,user_id,item_id,recommend,sentiment_analysis,anio_post
49609,AnqioniC,570,True,1,2014
49610,AnqioniC,377160,True,2,2015
49611,will2416,6060,True,1,2014
49612,76561198057764600,394230,True,2,2014
49613,76561198057764600,310560,True,2,2015
49614,76561198057764600,261640,True,2,2014
49615,76561198057764600,330830,True,2,2014
49616,76561198057764600,8870,True,2,2014
49617,76561198057764600,49520,True,2,2014
49618,weedswagaimz,264140,True,1,2014
49619,Evil_Kanyevil,212010,False,2,2014
49620,Evil_Kanyevil,440,True,2,2012
49621,76561198057810628,351461,True,2,2015
49622,76561198057810628,274190,True,2,2015
49623,76561198057810628,65930,True,2,2015
49624,76561198057810628,204300,True,2,2014
49625,76561198057810628,220200,True,2,2014
49626,Luhkius,317400,True,1,2015
49627,76561198057837016,57690,True,1,2014
49628,76561198057837016,212680,True,0,2014
49629,76561198057842211,242760,True,2,2015
49630,76561198057842211,730,True,2,2014
49631,76561198057842999,203210,True,2,2014
49632,76561198057848197,218560,True,1,2015
49633,76561198057859380,104900,True,2,2014
49634,daAresinger,212070,True,2,2015
49635,daAresinger,212800,True,0,2015
49636,daAresinger,342970,True,0,2015
49637,76561198057867762,230410,True,2,2013
49638,76561198057867762,238960,True,2,2014
49639,zeroleven,51100,True,2,2014
49640,76561198057922567,218620,True,2,2015
49641,abcadz123,224480,True,2,2014
49642,eljaych,50650,True,0,2014
49643,76561198057947451,24980,True,2,2014
49644,76561198057947451,241540,True,1,2014
49645,76561198057947451,214490,True,2,2015
49646,76561198057947451,238320,True,1,2015
49647,76561198057947451,220,True,1,2012
49648,scruffy441,221380,True,2,2014
49649,scruffy441,304930,True,0,2014
49650,scruffy441,730,False,2,2014
49651,scruffy441,221640,True,2,2013
49652,lachlantatton,4000,True,1,2014
49653,lachlantatton,244850,True,1,2014
49654,lachlantatton,227300,True,1,2014
49655,lachlantatton,258880,True,1,2014
49656,lachlantatton,258760,True,1,2014
49657,lachlantatton,214130,True,1,2014
49658,lachlantatton,244930,True,2,2013
49659,lachlantatton,253710,True,2,2015
49660,lachlantatton,295110,True,2,2015
49661,lachlantatton,242920,True,1,2014
49662,76561198057975040,207140,True,1,2014
49663,ausabotage,730,True,2,2014
49664,speedyplague,248820,True,2,2014
49665,76561198058043550,49520,True,2,2013
49666,blackring_00,113420,True,0,2014
49667,blackring_00,238960,True,2,2015
49668,blackring_00,4000,True,0,2014
49669,blackring_00,322330,True,2,2014
49670,blackring_00,6060,False,2,2014
49671,blackring_00,208090,True,0,2014
49672,blackring_00,304930,True,2,2014
49673,BlizzerdGames,440,True,1,2014
49674,BlizzerdGames,212800,True,1,2013
49675,76561198058054234,35450,True,2,2013
49676,76561198058064060,218620,True,0,2015
49677,76561198058065379,440,True,2,2014
49678,yoshi278,243470,True,2,2015
49679,yoshi278,234630,False,0,2015
49680,yoshi278,287700,True,1,2015
49681,yoshi278,241540,True,0,2015
49682,yoshi278,239820,True,2,2015
49683,yoshi278,72850,True,0,2015
49684,yoshi278,268050,True,0,2015
49685,yoshi278,41070,False,1,2014
49686,yoshi278,200510,True,2,2014
49687,yoshi278,201810,True,2,2014
49688,76561198058074936,17080,True,1,2013
49689,smellyshorts,4000,True,2,2015
49690,smellyshorts,16730,True,1,2015
49691,smellyshorts,221100,True,1,2015
49692,smellyshorts,440,True,2,2015
49693,smellyshorts,227940,False,2,2015
49694,smellyshorts,265630,True,2,2015
49695,smellyshorts,730,True,0,2015
49696,smellyshorts,72850,False,0,2015
49697,smellyshorts,550,True,2,2012
49698,76561198058095793,72850,True,1,2014
49699,76561198058100354,221100,True,0,2014
49700,76561198058102516,440,True,2,2014
49701,76561198058135038,227700,True,1,2015
49702,76561198058135038,301520,True,0,2015
49703,76561198058150025,730,True,1,2015
49704,76561198058150710,4000,True,2,2014
49705,bob11790,331440,True,0,2014
49706,76561198058193255,440,True,2,2013
49707,stopitwiththatshit,570,True,2,2015
49708,FeelingsofKnight,218230,True,0,2015
49709,FeelingsofKnight,236110,True,1,2015
49710,FeelingsofKnight,248390,True,1,2014
49711,FeelingsofKnight,72850,True,1,2014
49712,145578,218620,True,1,2014
49713,76561198058249600,550,True,2,2014
49714,76561198058264795,216150,True,2,2015
49715,Cl0udX,39140,True,1,2014
49716,76561198058286440,206480,True,2,2014
49717,76561198058303184,236430,True,1,2014
49718,76561198058303184,208480,True,1,2012
49719,biswop,237870,True,2,2014
49720,viksajjdk,221100,True,1,2014
49721,76561198058315872,295110,True,2,2015
49722,76561198058315872,252490,True,2,2014
49723,76561198058323070,730,True,1,2014
49724,76561198058332089,301520,False,1,2014
49725,76561198058332089,212180,False,1,2014
49726,76561198058332089,218230,True,2,2014
49727,76561198058332089,17080,True,1,2013
49728,76561198058332089,440,True,0,2012
49729,redstonedragon89,43110,True,2,2013
49730,redstonedragon89,22380,True,2,2013
49731,redstonedragon89,221100,True,2,2014
49732,redstonedragon89,49520,True,2,2013
49733,profileofdub,261570,True,2,2013
49734,profileofdub,346180,True,2,2015
49735,arhun,323910,True,1,2015
49736,arhun,283980,True,1,2015
49737,arhun,380840,True,2,2015
49738,arhun,620,True,2,2015
49739,Tanklol,730,True,1,2015
49740,76561198058385836,244850,True,1,2013
49741,76561198058424536,304930,True,1,2014
49742,76561198058424536,440,True,1,2014
49743,ewrewrwrewrewrwerew,440,True,2,2015
49744,ewrewrwrewrewrwerew,221100,True,2,2014
49745,basten004,10180,True,1,2014
49746,basten004,730,True,0,2015
49747,GokIsBae,105600,True,1,2013
49748,GokIsBae,221100,True,2,2014
49749,GokIsBae,252490,True,2,2014
49750,76561198058442636,550,True,2,2014
49751,76561198058446310,207610,True,2,2014
49752,76561198058446310,41070,True,2,2014
49753,76561198058446310,261030,True,2,2014
49754,76561198058446310,202970,True,2,2013
49755,76561198058446310,550,True,2,2013
49756,76561198058446310,49520,True,2,2013
49757,76561198058446310,43110,True,0,2013
49758,76561198058446310,41010,True,2,2013
49759,76561198058454220,377160,False,1,2015
49760,76561198058454220,311210,False,1,2015
49761,76561198058456895,221640,False,1,2013
49762,robloxnoob,49520,True,2,2014
49763,76561198058473124,208090,True,2,2014
49764,76561198058473768,730,True,2,2015
49765,76561198058473959,208090,True,2,2014
49766,76561198058473959,218620,True,2,2014
49767,76561198058487500,252490,False,2,2015
49768,76561198058487500,730,True,2,2014
49769,juhurik,240,True,2,2015
49770,juhurik,730,False,1,2015
49771,juhurik,4000,True,2,2014
49772,76561198058504292,346900,True,1,2014
49773,76561198058507679,730,True,1,2014
49774,76561198058507679,393380,True,2,2015
49775,76561198058507679,221100,True,2,2015
49776,76561198058517789,264200,True,2,2014
49777,Tessellate,730,True,2,2014
49778,scruffred,440,True,1,2013
49779,theblackpheonix,221100,True,1,2013
49780,76561198058573793,730,True,2,2013
49781,76561198058582598,274190,True,1,2014
49782,nerovonroun,1250,True,1,2013
49783,76561198058598393,211820,True,2,2013
49784,76561198058598393,263440,True,2,2014
49785,76561198058606791,440,True,1,2015
49786,76561198058606791,570,True,0,2015
49787,76561198058606791,550,True,1,2013
49788,stargaze77X,570,True,2,2014
49789,stargaze77X,209650,True,2,2014
49790,76561198058615470,440,False,1,2014
49791,76561198058615470,409160,True,2,2015
49792,76561198058615470,221640,True,2,2013
49793,76561198058625025,243870,True,1,2014
49794,76561198058646041,213650,True,1,2014
49795,76561198058657792,302270,True,1,2014
49796,76561198058657792,105600,True,1,2014
49797,76561198058657792,323370,True,2,2015
49798,76561198058661221,730,True,2,2015
49799,Destroyr_117,4000,True,2,2014
49800,Destroyr_117,218620,True,2,2015
49801,76561198058675994,376210,True,2,2015
49802,williamleesanday,105600,True,2,2014
49803,williamleesanday,11020,True,2,2012
49804,FakeRealStuff,218620,True,1,2014
49805,MrWeirdo,4000,True,2,2014
49806,76561198058697824,22300,True,0,2014
49807,76561198058697824,550,True,2,2014
49808,76561198058697824,440,True,0,2014
49809,76561198058703587,440,True,2,2013
49810,FIexioN,32800,True,2,2013
49811,FIexioN,219680,False,0,2013
49812,FIexioN,207140,True,2,2015
49813,FIexioN,222900,True,0,2014
49814,CivKiller101,221100,True,2,2014
49815,Zazzak10,20920,True,2,2015
49816,memedreamteam,218230,False,2,2015
49817,williamfu,377160,True,2,2015
49818,SuperNinjasInTopHats,107410,True,2,2015
49819,SuperNinjasInTopHats,33930,True,2,2014
49820,SuperNinjasInTopHats,290080,True,2,2014
49821,firmanfaryd,570,True,1,2013
49822,firmanfaryd,205100,True,2,2015
49823,ElGrible,211820,True,1,2015
49824,ElGrible,287700,True,1,2015
49825,ElGrible,4000,True,1,2015
49826,76561198058784699,400,True,2,2013
49827,76561198058795468,316390,True,2,2015
49828,76561198058795468,221100,True,2,2014
49829,76561198058795468,374320,True,2,2014
49830,76561198058795468,295110,True,1,2015
49831,76561198058795468,236430,True,2,2015
49832,76561198058804831,550,True,2,2014
49833,76561198058805259,221100,True,2,2014
49834,HerbalOne984,312210,False,0,2015
49835,HerbalOne984,65800,True,1,2013
49836,HerbalOne984,219640,True,0,2015
49837,HerbalOne984,55230,True,0,2015
49838,HerbalOne984,440,True,2,2015
49839,HerbalOne984,230410,True,1,2015
49840,HerbalOne984,241540,True,0,2014
49841,HerbalOne984,206210,True,2,2013
49842,HerbalOne984,24240,True,2,2013
49843,cptmileseo,211420,True,1,2014
49844,76561198058872726,440,True,1,2014
49845,_its_,49520,True,2,2014
49846,Theramajik,400,True,2,2015
49847,76561198058892591,440,True,2,2014
49848,p4inkillers,239160,True,0,2014
49849,nickosmexy,374320,True,0,2014
49850,nickosmexy,730,True,2,2015
49851,merrycookieradiator,253030,True,2,2014
49852,merrycookieradiator,242860,True,0,2015
49853,merrycookieradiator,550,True,2,2013
49854,merrycookieradiator,239070,True,0,2014
49855,merrycookieradiator,252490,True,2,2014
49856,merrycookieradiator,48700,True,0,2015
49857,merrycookieradiator,200260,True,2,2015
49858,76561198058927850,10090,True,2,2014
49859,Sly_Elf,55230,True,2,2014
49860,Sly_Elf,304930,True,2,2014
49861,Sly_Elf,240,True,2,2014
49862,Sly_Elf,72850,True,0,2014
49863,Sly_Elf,218620,True,2,2014
49864,Sly_Elf,730,True,2,2014
49865,gocie,107410,True,2,2014
49866,gocie,34900,True,0,2014
49867,gocie,226700,True,0,2013
49868,gocie,72850,True,2,2013
49869,76561198058948596,4000,False,0,2015
49870,76561198058959249,221100,True,0,2014
49871,skully21,8930,True,1,2015
49872,cookysguest,440,True,2,2015
49873,76561198058974541,730,True,2,2015
49874,76561198059015861,236390,True,2,2014
49875,76561198059015861,206210,True,1,2014
49876,Arshar,274900,True,2,2014
49877,Arshar,238240,True,1,2014
49878,Arshar,265930,True,1,2014
49879,76561198059051888,204360,True,2,2014
49880,76561198059051888,21000,True,1,2014
49881,Bloodsmoonify,202970,True,2,2014
49882,76561198059055293,222880,True,2,2014
49883,captainploot,213670,True,2,2014
49884,captainploot,252950,True,2,2014
49885,captainploot,91310,True,2,2014
49886,captainploot,440,True,2,2015
49887,captainploot,49520,True,2,2014
49888,captainploot,113200,True,0,2014
49889,stanthemailman,410210,False,2,2015
49890,stanthemailman,304930,True,2,2014
49891,stanthemailman,209080,True,2,2014
49892,76561198059088384,304930,True,2,2014
49893,iTunes55,292030,True,1,2015
49894,iTunes55,72850,True,1,2014
49895,76561198059109180,250900,True,0,2014
49896,76561198059109180,4700,True,2,2014
49897,76561198059109180,378041,True,2,2014
49898,76561198059109180,48700,True,1,2014
49899,76561198059109180,113200,True,1,2014
49900,76561198059109180,440,True,1,2013
49901,Daaaaracon,730,True,2,2014
49902,76561198059132464,440,True,2,2014
49903,prjkt,214490,True,2,2015
49904,prjkt,40700,True,2,2015
49905,prjkt,286100,True,2,2015
49906,prjkt,261570,True,2,2015
49907,prjkt,205100,True,1,2014
49908,prjkt,220,True,2,2013
49909,multishotgaming,304930,True,2,2015
49910,multishotgaming,200210,False,0,2015
49911,76561198059170773,312990,True,2,2014
49912,justclose,269310,True,2,2014
49913,justclose,105600,True,2,2014
49914,justclose,4000,True,2,2014
49915,justclose,6850,True,0,2014
49916,2v1meyoucheekyscrub,730,True,2,2014
49917,starbeetle,12210,True,0,2013
49918,aussiedude101101,2400,True,2,2014
49919,76561198059251568,218620,True,0,2014
49920,76561198059257958,270550,True,1,2014
49921,TheEddy_Master,204360,True,2,2014
49922,76561198059272455,208090,True,1,2014
49923,76561198059272455,273350,True,0,2014
49924,76561198059272455,230410,True,1,2014
49925,76561198059272455,218620,True,1,2015
49926,76561198059272455,1840,True,1,2014
49927,76561198059272455,304930,True,1,2014
49928,76561198059323361,219890,True,2,2013
49929,76561198059323361,440,True,2,2013
49930,76561198059323361,10150,True,2,2012
49931,76561198059323447,214950,False,2,2014
49932,76561198059323447,22380,True,1,2014
49933,icypole8204,250900,True,2,2014
49934,icypole8204,261980,True,2,2013
49935,76561198059330972,319510,True,2,2014
49936,76561198059330972,332800,True,2,2015
49937,76561198059330972,311210,True,2,2015
49938,76561198059330972,730,True,2,2015
49939,76561198059330972,271590,True,1,2015
49940,76561198059330972,354140,True,2,2015
49941,76561198059330972,248170,True,2,2015
49942,kasperite,313160,True,2,2014
49943,76561198059336031,730,True,2,2014
49944,76561198059336031,248820,True,2,2014
49945,76561198059336031,265930,True,2,2014
49946,willietrombone,730,True,1,2015
49947,willietrombone,202170,True,2,2013
49948,willietrombone,222980,True,2,2013
49949,76561198059388924,4000,True,1,2013
49950,76561198059391736,730,True,0,2015
49951,76561198059406203,261030,True,2,2013
49952,76561198059406203,10090,True,2,2015
49953,76561198059406203,216250,True,2,2014
49954,RipperoniOfficial,351570,True,0,2015
49955,RipperoniOfficial,239140,True,0,2015
49956,RipperoniOfficial,730,True,2,2015
49957,ClydeBunny,1250,True,1,2013
49958,76561198059455136,236450,True,2,2015
49959,76561198059455136,105600,True,1,2014
49960,76561198059455136,323370,True,2,2015
49961,76561198059455136,400,True,2,2014
49962,76561198059455136,417860,True,2,2015
49963,George_Pig,248570,True,2,2015
49964,George_Pig,204450,True,1,2015
49965,George_Pig,322330,True,2,2015
49966,76561198059486412,357360,True,2,2015
49967,adventure-time-rocks,218620,True,2,2013
49968,haydos454,220,True,2,2015
49969,haydos454,48700,True,1,2015
49970,haydos454,205100,True,1,2014
49971,haydos454,218230,True,2,2014
49972,haydos454,220240,True,2,2013
49973,haydos454,570,True,2,2013
49974,haydos454,550,True,2,2013
49975,76561198059540168,570,True,1,2015
49976,76561198059542861,304930,True,1,2014
49977,leemon7,38830,False,2,2014
49978,leemon7,417860,True,1,2015
49979,leemon7,440,True,2,2014
49980,76561198059555148,304930,True,1,2014
49981,76561198059555148,224260,True,1,2014
49982,Atlasthegreat,224540,False,2,2014
49983,76561198059579366,232010,False,0,2015
49984,76561198059579366,220,True,0,2015
49985,76561198059579366,72850,False,2,2015
49986,76561198059579366,4000,False,1,2015
49987,76561198059579366,570,True,2,2015
49988,76561198059579366,730,True,0,2015
49989,76561198059579366,208090,True,2,2015
49990,76561198059579366,440,True,2,2015
49991,yotuic,49520,True,2,2012
49992,yotuic,293010,True,2,2014
49993,yotuic,730,True,2,2015
49994,yotuic,304930,True,0,2014
49995,yotuic,48700,True,2,2014
49996,yotuic,218620,True,2,2013
49997,yotuic,7520,True,2,2012
49998,yotuic,233450,True,2,2014
49999,yotuic,346900,True,2,2015
50000,yotuic,212680,True,2,2012
50001,76561198059594979,440,True,1,2015
50002,maarkthe,8930,True,1,2014
50003,76561198059603669,17080,True,2,2015
50004,76561198059606810,730,True,2,2014
50005,76561198059609375,730,False,2,2014
50006,76561198059617580,210770,True,2,2014
50007,76561198059631745,265630,True,1,2014
50008,14125161412,440,True,1,2014
50009,76561198059640203,440,True,1,2014
50010,TheMainEventer,1250,True,2,2014
50011,TheMainEventer,261030,True,0,2014
50012,TheMainEventer,230050,True,2,2014
50013,TheMainEventer,208090,True,2,2014
50014,TheMainEventer,207610,True,0,2014
50015,ayyitshudson,391540,True,1,2015
50016,76561198059699103,55230,True,2,2013
50017,76561198059699103,206420,True,1,2015
50018,76561198059699103,99900,True,2,2014
50019,76561198059707073,440,True,1,2015
50020,76561198059708051,295710,True,1,2014
50021,76561198059710521,440,True,2,2014
50022,EDLM,339800,True,2,2015
50023,76561198059726229,570,True,2,2014
50024,SLWonderChild,730,True,1,2015
50025,76561198059743109,4000,True,2,2014
50026,TastyZombie,440,True,2,2014
50027,76561198059794996,496300,True,2,2014
50028,76561198059794996,212680,True,2,2014
50029,76561198059797435,242760,False,2,2014
50030,76561198059797435,72850,False,0,2015
50031,76561198059797435,440,True,2,2014
50032,76561198059830258,41070,True,0,2014
50033,76561198059841909,271290,False,1,2014
50034,76561198059841909,440,True,1,2014
50035,76561198059841909,208090,True,1,2014
50036,Hetze117,244850,True,2,2014
50037,Hetze117,233450,True,2,2014
50038,Hetze117,730,True,2,2015
50039,Hetze117,91310,True,2,2014
50040,76561198059870308,105600,True,1,2015
50041,76561198059870308,4000,True,1,2014
50042,76561198059874617,250180,True,2,2014
50043,76561198059874617,209870,True,2,2014
50044,76561198059874617,221100,True,1,2013
50045,76561198059874617,222880,True,1,2014
50046,76561198059876626,55230,True,2,2013
50047,jbare3,49520,True,2,2014
50048,babaprince,72850,True,2,2014
50049,MicrosoftWord123,252490,True,0,2015
50050,MicrosoftWord123,22380,True,1,2014
50051,MicrosoftWord123,221100,True,0,2014
50052,Cornivore11,48700,True,2,2014
50053,poiuytreqw,220780,True,2,2014
50054,76561198059918386,220,True,1,2013
50055,76561198059918386,105600,True,2,2013
50056,mrsmeowkins,222900,True,2,2014
50057,mrsmeowkins,212680,True,2,2015
50058,76561198059927915,252490,False,0,2015
50059,76561198059936479,206190,False,1,2014
50060,76561198059936479,113200,True,1,2014
50061,76561198059943181,238370,False,2,2015
50062,76561198059943181,264710,True,2,2015
50063,76561198059943181,304930,True,1,2014
50064,sonGohan8D,200260,True,2,2013
50065,sonGohan8D,440,True,2,2012
50066,sonGohan8D,223390,True,2,2013
50067,sonGohan8D,212180,False,0,2013
50068,sonGohan8D,49520,True,2,2014
50069,sonGohan8D,8870,True,2,2014
50070,sonGohan8D,4000,True,2,2013
50071,sonGohan8D,570,True,2,2013
50072,sonGohan8D,218230,True,1,2013
50073,sonGohan8D,224540,True,0,2013
50074,76561198059963566,413150,True,2,2013
50075,76561198059970051,4000,True,1,2014
50076,76561198059970051,218620,True,1,2014
50077,faelito,620,True,1,2014
50078,76561198059985823,440,True,2,2014
50079,76561198060005647,216890,True,2,2013
50080,76561198060005647,49520,True,2,2014
50081,76561198060005647,550,True,2,2012
50082,76561198060013208,35720,True,2,2015
50083,76561198060034143,440,True,2,2014
50084,76561198060040264,233720,True,1,2013
50085,76561198060046037,440,True,1,2013
50086,133742069174,227680,True,2,2014
50087,76561198060067718,200210,True,2,2013
50088,76561198060075398,440,True,2,2014
50089,Deven_05,730,True,1,2014
50090,76561198060103317,265930,True,1,2015
50091,76561198060108130,319630,True,0,2015
50092,76561198060108130,440,True,2,2015
50093,76561198060108130,107100,True,2,2013
50094,76561198060108179,223710,True,1,2014
50095,rigggy,94400,True,2,2014
50096,rigggy,242550,True,1,2013
50097,76561198060140388,43160,True,2,2014
50098,76561198060140388,70000,True,2,2013
50099,TheDamox,227300,False,0,2015
50100,TheDamox,730,True,2,2015
50101,76561198060153709,230410,True,2,2014
50102,ninjaoficial2,346110,True,0,2015
50103,ninjaoficial2,304050,True,0,2015
50104,76561198060170459,311210,True,2,2015
50105,NZTrigger,252490,True,2,2014
50106,76561198060176355,105600,True,2,2014
50107,niggynazaelea,440,True,1,2015
50108,niggynazaelea,355180,True,2,2015
50109,76561198060205887,248820,False,1,2015
50110,76561198060205887,440,True,2,2014
50111,76561198060239835,730,True,1,2015
50112,sirkibble1,227300,True,2,2014
50113,ronzack,209650,False,1,2014
50114,ronzack,315880,False,0,2015
50115,ronzack,259780,True,2,2014
50116,ronzack,345440,True,2,2015
50117,ronzack,24010,True,1,2013
50118,Codeliteback,570,True,1,2014
50119,Codeliteback,352950,False,1,2015
50120,Codeliteback,325100,True,2,2014
50121,Darkjet15,322070,True,1,2014
50122,Darkjet15,218620,False,1,2015
50123,Darkjet15,234710,True,2,2014
50124,Darkjet15,4000,True,2,2015
50125,Darkjet15,440,True,2,2014
50126,Darkjet15,550,True,2,2014
50127,Darkjet15,72760,True,1,2014
50128,Darkjet15,304930,True,2,2014
50129,Darkjet15,232950,True,1,2014
50130,Darkjet15,239820,True,2,2014
50131,76561198060347350,570,True,2,2013
50132,76561198060351527,218230,True,1,2013
50133,76561198060351527,440,True,2,2013
50134,76561198060357315,440,True,2,2013
50135,76561198060366001,72850,True,0,2013
50136,TheFrigginBatman,236430,True,1,2014
50137,__stoned_steve__,440,True,2,2014
50138,DylanVN238,4000,True,1,2015
50139,DylanVN238,304930,True,1,2015
50140,DylanVN238,219740,True,2,2014
50141,DylanVN238,324080,True,0,2014
50142,1011001,730,True,2,2014
50143,1011001,218620,True,2,2014
50144,1011001,221100,True,0,2014
50145,1011001,250900,True,0,2014
50146,1011001,239030,True,2,2014
50147,1011001,252350,True,2,2015
50148,1011001,440,True,0,2014
50149,1011001,323500,True,2,2014
50150,1011001,222880,False,0,2014
50151,1011001,219150,True,2,2014
50152,76561198060426078,570,True,1,2015
50153,freded123,261030,True,2,2014
50154,freded123,55230,True,2,2014
50155,76561198060461443,252490,True,2,2014
50156,_JTD_,239030,True,2,2014
50157,_JTD_,223470,True,1,2014
50158,76561198060493853,55230,True,1,2014
50159,76561198060493853,730,True,2,2014
50160,Happy_Cyanide,248820,True,1,2015
50161,Happy_Cyanide,300570,True,1,2015
50162,Happy_Cyanide,218620,True,1,2014
50163,76561198060513602,49520,True,2,2014
50164,elwnnokawaii,440,True,2,2013
50165,neffmonkey,440,True,2,2015
50166,76561198060533519,377160,True,2,2015
50167,76561198060533519,271590,True,2,2015
50168,76561198060545297,218620,True,1,2014
50169,76561198060545297,440,True,2,2014
50170,76561198060545297,224260,True,0,2015
50171,kissenisse,247298,True,2,2015
50172,kissenisse,304930,True,2,2015
50173,kissenisse,4000,True,2,2014
50174,76561198060575190,208090,True,2,2014
50175,76561198060575190,113400,False,1,2015
50176,allwright2000,230410,True,2,2014
50177,Bigojones,570,True,2,2014
50178,Bigojones,304930,True,1,2014
50179,Bigojones,330840,True,1,2015
50180,Bigojones,239030,True,1,2015
50181,Bigojones,730,True,1,2014
50182,Bigojones,67370,True,0,2014
50183,Bigojones,219150,True,2,2014
50184,76561198060617599,4000,True,2,2014
50185,deryer,220780,True,2,2014
50186,realricky,252490,True,1,2014
50187,76561198060663389,109600,True,2,2014
50188,76561198060667695,440,True,2,2015
50189,quantumjumper,265930,True,1,2014
50190,quantumjumper,387860,True,0,2015
50191,boomboy999,730,True,2,2014
50192,fiscure1,211820,True,2,2015
50193,fiscure1,218620,True,2,2015
50194,fiscure1,206420,False,2,2014
50195,fiscure1,233720,False,0,2014
50196,fiscure1,105600,True,2,2013
50197,Eleusa,227300,True,1,2015
50198,Sir_Melon,240,True,0,2014
50199,ghostylad,218230,True,2,2012
50200,dijipogi,440,True,2,2015
50201,Nuhanggamez,113400,True,2,2015
50202,Vorealis,304930,True,1,2015
50203,76561198060766619,440,True,2,2014
50204,76561198060822689,730,True,1,2015
50205,76561198060822689,218230,True,1,2015
50206,76561198060822689,301520,True,2,2014
50207,76561198060822689,374320,True,1,2014
50208,76561198060822689,4000,True,1,2015
50209,76561198060822689,246280,True,0,2014
50210,76561198060824434,282440,True,1,2014
50211,76561198060825349,257730,True,1,2014
50212,76561198060825349,211820,True,2,2014
50213,x4venom4x,730,True,2,2014
50214,76561198060839372,105600,True,1,2014
50215,76561198060843908,440,True,2,2013
50216,76561198060860653,224260,True,1,2014
50217,76561198060903464,208650,True,0,2015
50218,76561198060903464,242760,True,2,2015
50219,76561198060903464,4920,True,2,2013
50220,probiew,570,True,2,2013
50221,76561198060933768,730,False,0,2015
50222,huevoman,570,True,1,2014
50223,76561198060941211,107900,True,2,2014
50224,76561198060943787,49520,True,2,2014
50225,madcowmixo,105600,True,2,2014
50226,Gamesnature,72850,True,2,2014
50227,Gamesnature,242760,True,1,2014
50228,Gamesnature,221100,True,1,2014
50229,Gamesnature,39210,True,2,2014
50230,Gamesnature,330830,True,1,2014
50231,Gamesnature,247730,True,2,2013
50232,ShanShanthePanMan,298630,True,2,2014
50233,76561198060988400,730,True,2,2015
50234,76561198061006789,440,True,2,2014
50235,76561198061006789,319630,True,2,2014
50236,76561198061014279,620,True,1,2013
50237,IYITHEBOY,1250,True,2,2013
50238,IYITHEBOY,113400,False,2,2014
50239,IYITHEBOY,204450,True,2,2014
50240,IYITHEBOY,221100,True,0,2014
50241,IYITHEBOY,224600,True,2,2013
50242,IYITHEBOY,247730,True,2,2013
50243,IYITHEBOY,245550,True,2,2014
50244,IYITHEBOY,220240,True,2,2014
50245,IYITHEBOY,22380,True,1,2014
50246,sandro5552,440,True,2,2014
50247,76561198061056821,730,True,2,2015
50248,hawkiie,267600,True,2,2015
50249,hawkiie,12210,True,1,2014
50250,hawkiie,49520,True,2,2013
50251,hawkiie,11610,True,1,2014
50252,hawkiie,247730,True,2,2014
50253,Cupcake53Creations,355840,True,0,2015
50254,Cupcake53Creations,322070,True,1,2015
50255,Cupcake53Creations,304930,True,2,2014
50256,Cupcake53Creations,223710,True,0,2013
50257,jacobissick,2400,True,2,2014
50258,jacobissick,224600,False,2,2014
50259,jacobissick,104900,False,0,2014
50260,jacobissick,49520,True,1,2014
50261,jacobissick,43110,True,1,2014
50262,jacobissick,55230,True,1,2014
50263,76561198061105968,8870,True,2,2014
50264,76561198061105968,570,True,1,2013
50265,76561198061117916,1250,True,1,2014
50266,76561198061122002,223710,True,1,2015
50267,76561198061123862,286080,True,1,2014
50268,76561198061123862,218230,False,2,2014
50269,76561198061123862,317400,True,0,2015
50270,76561198061123862,47810,True,2,2014
50271,76561198061123862,440,True,1,2013
50272,lambonando,440,True,2,2013
50273,xX69PuSsYsLaYeR96Xx,22380,True,1,2014
50274,xX69PuSsYsLaYeR96Xx,72850,True,0,2013
50275,xX69PuSsYsLaYeR96Xx,440,True,1,2013
50276,xX69PuSsYsLaYeR96Xx,218620,True,1,2013
50277,xX69PuSsYsLaYeR96Xx,240,True,0,2013
50278,xX69PuSsYsLaYeR96Xx,10500,True,1,2013
50279,76561198061160628,354140,True,2,2015
50280,76561198061160628,252950,True,2,2015
50281,76561198061192570,730,True,2,2014
50282,76561198061192570,252490,True,2,2014
50283,NotSeattleSound,730,True,1,2015
50284,76561198061217837,1840,True,1,2015
50285,76561198061217837,440,True,2,2015
50286,76561198061217837,4000,True,2,2014
50287,76561198061228520,221910,True,2,2013
50288,76561198061230159,248570,True,2,2014
50289,420cheekycunt,730,False,2,2015
50290,Vincebro,304930,False,0,2014
50291,76561198061256643,263300,True,1,2014
50292,76561198061257407,252490,True,2,2015
50293,DubstepWolf182837981,240,True,2,2015
50294,SOAM,440,True,2,2014
50295,xiege3,345350,True,2,2015
50296,xiege3,8870,True,2,2014
50297,76561198061295721,550,True,1,2014
50298,76561198061295721,440,True,2,2013
50299,cansur_is_gud,219990,True,2,2013
50300,cansur_is_gud,249990,True,1,2015
50301,cansur_is_gud,56400,True,2,2014
50302,76561198061312047,304930,True,2,2015
50303,76561198061315361,49520,True,2,2014
50304,76561198061315361,233610,True,2,2014
50305,76561198061318542,730,True,1,2015
50306,kelly31944,203770,True,1,2015
50307,kelly31944,269030,False,2,2014
50308,kelly31944,319630,True,2,2015
50309,kelly31944,218620,True,2,2014
50310,kelly31944,251570,False,1,2014
50311,kelly31944,200510,True,2,2014
50312,kelly31944,2400,True,2,2014
50313,kelly31944,238430,True,2,2013
50314,riuu,319510,True,1,2015
50315,riuu,332800,True,2,2015
